Weather_ID,Timestamp,Location,Temperature_C,Rainfall_mm,Wind_Speed_kph,Humidity_pct,Weather_Condition
805239,2023-11-11 20:12:00,Delhi,43.8,23.7,3.3,90.8,Cloudy
805240,2023-12-01 02:55:00,Agra,28.3,81.6,38.2,43.6,Cloudy
805241,2025-01-14 20:59:00,Porbandar,33.7,44,15,53.2,Rainy
805242,2024-12-22 10:11:00,Darbhanga,11.3,81.2,16.1,82.1,Cloudy
805243,2024-05-08 02:45:00,Kohima,20.8,44.8,12,44.6,Stormy
805244,2023-10-17 07:29:00,Howrah,35.3,91.9,29.6,84.4,Rainy
805245,2025-03-06 09:48:00,Mumbai,34.6,24.3,29.8,55.6,Stormy
805246,2024-03-06 21:30:00,Bokaro,10.6,65.1,31.7,71,Stormy
805247,2023-07-04 04:24:00,Kollam,36.6,53.6,33,47.2,Stormy
805248,2024-05-30 23:19:00,Srinagar,12.7,26.8,5,86.3,Cloudy
805249,2024-12-29 07:23:00,Varanasi,26.3,94.4,24.5,90,Cloudy
805250,2024-10-19 06:58:00,Vijayawada,33.2,72.7,26.7,33,Cloudy
805251,2023-04-20 02:28:00,Aligarh,33.7,0.5,17.7,68.9,Stormy
805252,2024-05-28 19:45:00,Kollam,42.1,17.4,13.6,87.7,Stormy
805253,2025-03-11 18:59:00,Kota,23.5,79.4,12.6,81.2,Cloudy
805254,2025-01-18 15:51:00,Pimpri-Chinchwad,21.2,9.5,2.3,62.5,Foggy
805255,2023-01-02 21:31:00,Kohima,39.5,93.8,15.3,50.4,Cloudy
805256,2023-05-01 00:24:00,Anantapur,41.9,64.1,25.9,79.4,Stormy
805257,2024-03-25 14:55:00,Aizawl,11.2,53.5,1.8,44.9,Clear
805258,2023-10-15 18:57:00,Hubli,36.4,39.8,23.5,33.6,Clear
805259,2025-03-05 17:21:00,Siliguri,22.3,24,1.6,59.6,Clear
805260,2023-06-28 04:45:00,Ujjain,29.4,68.7,3.6,68.9,Clear
805261,2024-02-09 17:40:00,Dharwad,35.6,2.6,19.6,66,Foggy
805262,2024-09-24 04:48:00,Solapur,18.6,6.5,9.6,64.9,Foggy
805263,2023-07-19 09:37:00,Jamshedpur,44.4,78.1,29.6,48.9,Rainy
805264,2023-01-27 11:20:00,Nellore,21.1,91.7,13,36.5,Stormy
805265,2023-05-06 06:20:00,Tuticorin,20.8,79.8,21.8,51.5,Rainy
805266,2024-03-26 03:23:00,Thane,38,54.6,34.4,93.8,Foggy
805267,2024-05-20 05:18:00,Rohtak,14.1,6.2,35.2,54.6,Clear
805268,2023-09-04 19:14:00,Salem,21.8,33.1,6.4,44.1,Cloudy
805269,2023-07-26 06:42:00,Karimnagar,24.7,98.5,28.6,70.3,Cloudy
805270,2024-08-15 23:00:00,Naya Raipur,26.2,88,39.6,79.6,Foggy
805271,2024-02-20 08:42:00,Chennai,18.2,88.4,9,79.3,Rainy
805272,2023-04-05 15:46:00,Jaipur,28.8,88.2,9.5,39.8,Foggy
805273,2023-03-22 15:02:00,Solapur,39.2,53,38.8,43.9,Cloudy
805274,2024-09-12 20:30:00,Balasore,11.5,12.3,39.7,80.4,Clear
805275,2024-06-11 22:34:00,Vadodara,44.6,41.6,34.4,48.8,Rainy
805276,2023-12-10 21:12:00,Bareilly,27.2,90.6,5.9,84.7,Rainy
805277,2023-05-03 18:33:00,Dharwad,13,84.8,33.6,30.9,Clear
805278,2023-11-03 01:38:00,Cuttack,41.5,64,14.2,62.1,Rainy
805279,2024-07-12 06:19:00,Visakhapatnam,15.3,1,28.1,52.9,Stormy
805280,2024-07-30 19:55:00,Mumbai,17.9,46.8,29.3,31.8,Stormy
805281,2024-05-23 08:43:00,Rourkela,43.5,70.2,9.3,33.1,Clear
805282,2023-07-30 14:33:00,Jhansi,39.7,98.1,2.1,35.1,Foggy
805283,2024-04-01 20:14:00,Durgapur,41.6,93.3,10.3,39,Foggy
805284,2023-06-07 09:17:00,Anantapur,18.5,23.1,24.3,38.7,Cloudy
805285,2024-03-25 07:28:00,Delhi,18.6,33.8,15.7,58.6,Clear
805286,2025-03-12 20:36:00,Raipur,35.9,40.2,29.5,34.7,Cloudy
805287,2023-06-04 10:37:00,Bathinda,23.1,7.1,13.6,84.9,Rainy
805288,2023-06-24 20:11:00,Panipat,16.5,1.4,30.5,39.5,Cloudy
805289,2023-02-16 08:41:00,Vijayawada,22.4,31.3,5.2,31.1,Stormy
805290,2024-04-20 04:32:00,Srinagar,36,92.4,2.4,54.3,Clear
805291,2023-01-27 13:33:00,Muzaffarpur,32.3,16.3,26.4,56.5,Cloudy
805292,2025-01-28 05:39:00,Anantapur,41.4,71.5,20,58.1,Rainy
805293,2023-07-07 05:39:00,Gangtok,12.6,61.4,8.5,56.5,Cloudy
805294,2023-04-03 22:27:00,Ajmer,38.4,9.8,25.5,55.5,Clear
805295,2024-11-16 17:55:00,Ajmer,32.2,24.7,38.2,71.2,Rainy
805296,2023-05-22 18:04:00,Shillong,39.1,70.4,7.3,68.8,Foggy
805297,2024-08-21 20:18:00,Guntur,40.3,49.7,38.4,70.8,Foggy
805298,2023-02-27 22:25:00,Hisar,18.8,78.4,7.1,30.3,Rainy
805299,2023-05-01 19:39:00,Ranchi,39.7,56.3,13.6,67.3,Cloudy
805300,2023-06-03 00:49:00,Madurai,44.2,80.1,8.1,39,Clear
805301,2023-12-05 09:22:00,Asansol,37.2,93.6,1.3,45.5,Rainy
805302,2024-08-25 20:53:00,Panaji,31.2,62.9,13.9,90.3,Rainy
805303,2024-08-12 08:31:00,Howrah,14.4,21.1,14.4,94.6,Foggy
805304,2024-07-05 01:16:00,Amaravati,33.6,45.4,23.8,56.9,Stormy
805305,2025-01-11 12:36:00,Lucknow,38.6,73.1,19.7,73.8,Foggy
805306,2024-03-27 04:47:00,Vadodara,43.1,73.5,10.4,73.1,Clear
805307,2023-12-20 09:32:00,Tirunelveli,18.6,61,8.9,54.6,Cloudy
805308,2023-10-04 18:02:00,Rewa,40.2,26.1,20.4,83,Cloudy
805309,2025-03-10 00:06:00,Imphal,13.9,78.9,9.5,35,Stormy
805310,2023-11-25 05:46:00,Jabalpur,13.6,86.4,31.1,91.7,Cloudy
805311,2023-12-26 05:50:00,Faridabad,29.5,50.7,22.3,85.6,Foggy
805312,2023-10-14 11:24:00,Patna,41.2,18.8,30.2,38.2,Stormy
805313,2024-01-22 01:29:00,Naya Raipur,33.2,71.7,18.1,70,Cloudy
805314,2023-02-08 19:18:00,Solapur,29.5,47.6,35.5,86.8,Foggy
805315,2023-08-20 03:02:00,Hosur,21.1,17,4.7,69.2,Stormy
805316,2024-11-15 09:02:00,Porbandar,33.6,18.7,17.6,78.7,Clear
805317,2023-04-03 19:28:00,Mysuru,43,41.9,18.6,71.3,Foggy
805318,2023-04-25 09:12:00,Salem,32.2,50.2,23,83.3,Clear
805319,2025-01-18 02:12:00,Kollam,11,72.1,7.4,72.1,Foggy
805320,2023-11-16 00:27:00,Darbhanga,20.9,66,30.7,81.9,Foggy
805321,2025-03-30 09:38:00,Agra,11.9,86.1,25.8,52.2,Foggy
805322,2023-08-03 11:01:00,Jamshedpur,17.5,84.4,19.4,86.5,Rainy
805323,2023-09-11 13:22:00,Ludhiana,37.8,52.1,31.5,34.8,Cloudy
805324,2023-09-16 17:20:00,Ranchi,29.6,24.2,19.7,34.9,Rainy
805325,2023-12-15 10:50:00,Panipat,39.4,35,22.7,47.3,Foggy
805326,2024-09-16 05:38:00,Aligarh,28.9,7,17.6,75.9,Cloudy
805327,2024-06-28 07:16:00,Dehradun,24,31.7,1.5,52,Clear
805328,2023-12-07 08:11:00,Amaravati,23.8,29.6,28.4,48.9,Clear
805329,2024-09-27 08:13:00,Tirunelveli,43.1,8.5,31.8,87.7,Cloudy
805330,2024-01-10 10:21:00,Itanagar,24.5,66,10.8,72.2,Clear
805331,2024-02-18 22:03:00,Moradabad,10.1,10.6,28.1,58.9,Stormy
805332,2025-02-24 21:51:00,Patna,21.3,27.2,19.9,57.8,Stormy
805333,2023-04-15 10:48:00,Anantapur,43.9,1.3,23.1,81.3,Foggy
805334,2024-05-05 10:38:00,Bilaspur,33.9,48.9,9.9,83.7,Stormy
805335,2024-09-10 20:10:00,Raipur,18.4,59.5,18.4,38,Cloudy
805336,2023-10-10 22:17:00,Nagpur,42.7,62.5,3.6,47.1,Clear
805337,2025-01-31 20:59:00,Thane,27.7,37,27.1,77.8,Clear
805338,2024-12-06 00:18:00,Vizhinjam,31.1,82.2,18,54.8,Foggy
805339,2024-12-27 03:58:00,Durgapur,28.3,78.7,19.5,38.9,Clear
805340,2024-03-17 05:33:00,Hosur,17.6,52.7,35.9,91.3,Foggy
805341,2023-01-27 08:42:00,Kalyan,19.2,3.6,30.1,71,Rainy
805342,2023-08-18 19:46:00,Kollam,32.7,62.6,5.5,59.2,Stormy
805343,2023-01-28 17:41:00,Srinagar,32.7,58.4,28.5,49.4,Cloudy
805344,2024-01-01 01:30:00,Jamshedpur,31.5,77.3,16.5,69.7,Cloudy
805345,2023-10-02 20:56:00,Srinagar,25.7,86,17,42.2,Clear
805346,2024-04-23 16:57:00,Berhampur,11,96.2,36,50.4,Stormy
805347,2023-01-13 09:02:00,Ludhiana,29.1,53.6,36.8,86.9,Rainy
805348,2023-07-18 07:56:00,Gangtok,23,57.3,19.8,55.7,Clear
805349,2025-02-16 00:50:00,Kota,33.6,32.5,22.1,48.4,Foggy
805350,2025-02-26 20:28:00,Bathinda,41.1,80.8,36.6,57.3,Cloudy
805351,2023-05-02 15:49:00,Ajmer,29.8,70.9,3.6,41.8,Stormy
805352,2025-03-31 12:56:00,Gwalior,24.1,57.1,34.6,82.9,Stormy
805353,2023-11-07 18:53:00,Surat,23.8,40.1,24.7,66,Stormy
805354,2023-11-16 03:54:00,Mangalore,21.9,98.4,0.1,43.3,Clear
805355,2025-04-11 13:12:00,Ambala,23.4,1.6,20.8,49.4,Rainy
805356,2023-02-22 23:38:00,Kurukshetra,25.5,48.5,29.3,45.9,Clear
805357,2024-11-01 03:29:00,Tirupati,18.3,64.5,0.5,63.3,Cloudy
805358,2025-01-22 17:33:00,Dhanbad,37.7,62.3,12.7,87.9,Foggy
805359,2024-11-25 10:10:00,Rohtak,12.1,67.9,31,91,Clear
805360,2024-10-07 14:38:00,Visakhapatnam,27.8,14.1,11.2,48.4,Stormy
805361,2023-05-29 08:02:00,Navi Mumbai,23.1,97.7,2.6,61.6,Clear
805362,2025-04-10 17:19:00,Solapur,16.8,28.1,19.8,93.1,Clear
805363,2023-08-12 00:42:00,Faridabad,20.3,79.5,17,79.7,Clear
805364,2023-04-07 16:33:00,Kurukshetra,23.6,32.4,5.8,72.3,Stormy
805365,2024-11-30 05:50:00,Muzaffarpur,25.9,75.2,14.6,80.2,Cloudy
805366,2024-01-05 07:19:00,Aligarh,43.4,45.8,35.7,66.8,Stormy
805367,2025-03-02 23:42:00,Rajkot,14.1,7.3,19.1,87.8,Clear
805368,2025-03-11 23:12:00,Surat,28.5,4.2,11,49.6,Clear
805369,2024-08-18 11:13:00,Panaji,41,35.3,21,35.9,Cloudy
805370,2023-11-28 20:52:00,Anantapur,31.7,87.2,28.9,32.5,Stormy
805371,2025-02-12 22:42:00,Belgaum,28.1,21.7,20.8,58.9,Foggy
805372,2024-12-22 20:24:00,Amaravati,30.9,22.8,17.8,39.9,Stormy
805373,2023-12-21 00:28:00,Ranchi,25.6,28.5,12.7,56.3,Clear
805374,2023-05-09 12:00:00,Agra,37.2,25.9,34.4,66.1,Cloudy
805375,2024-06-19 10:09:00,Tuticorin,10.4,41.2,33.1,77.7,Foggy
805376,2023-05-28 01:02:00,Ludhiana,42,30.7,10.8,87.5,Foggy
805377,2025-01-18 17:27:00,Karnal,43.2,77,35.1,69.1,Clear
805378,2024-03-08 19:45:00,Saharanpur,33.7,81.4,38.3,45.3,Clear
805379,2024-10-03 18:34:00,Pune,19.9,42.5,7.4,36.9,Cloudy
805380,2023-03-25 18:46:00,Silchar,25.9,37.2,26.1,86.5,Foggy
805381,2024-05-26 07:15:00,Ahmedabad,34.8,64.8,19,32.6,Cloudy
805382,2023-05-30 18:44:00,Navi Mumbai,25.2,72.3,24.8,94.7,Stormy
805383,2024-07-01 14:11:00,Srinagar,20.1,10,21.3,44.5,Clear
805384,2024-01-04 22:37:00,Raipur,35.4,78.5,15.2,66.5,Clear
805385,2023-03-18 02:53:00,Bengaluru,38.8,27.3,30.8,94.9,Cloudy
805386,2024-12-26 09:01:00,Vizhinjam,39.1,65.5,9.9,90.9,Clear
805387,2024-10-02 03:21:00,Salem,39.4,97.2,14,86.5,Foggy
805388,2024-04-02 22:02:00,Kochi,26.2,19.7,12.7,64.1,Rainy
805389,2024-06-11 15:38:00,Muzaffarpur,21.6,51,39.5,91.2,Stormy
805390,2023-08-17 05:25:00,Chandigarh,30.5,25,4.2,73.9,Stormy
805391,2025-03-29 08:45:00,Tiruchirappalli,11.9,38.4,11.5,32,Cloudy
805392,2024-07-01 19:31:00,Lucknow,14.7,8.4,22.7,75.5,Foggy
805393,2023-02-19 08:48:00,Varanasi,12.9,77.7,34.6,47.2,Clear
805394,2023-02-08 02:26:00,Warangal,15.3,70.2,16.8,44.3,Cloudy
805395,2024-09-14 00:38:00,Shillong,21.7,19.7,27,44.9,Clear
805396,2024-11-11 16:53:00,Belgaum,13,0.9,7.7,60.8,Foggy
805397,2023-02-02 23:47:00,Imphal,42.7,20.2,3.7,40.8,Cloudy
805398,2025-01-07 15:17:00,Muzaffarpur,36.1,87,20.8,58.9,Rainy
805399,2024-08-28 19:47:00,Noida,44.7,1.7,20.3,57.4,Foggy
805400,2024-03-01 14:51:00,Kolkata,27.7,93.3,17,34.3,Foggy
805401,2024-04-11 05:12:00,Tirupati,13.2,42.3,36.2,35.2,Cloudy
805402,2023-01-29 20:54:00,Coimbatore,22.5,16.6,12.9,66.3,Rainy
805403,2023-05-17 01:33:00,Bilaspur,14.6,46.3,1.2,37.5,Stormy
805404,2024-05-30 22:01:00,Kohima,43.7,52.2,12.8,55.9,Clear
805405,2024-01-26 05:39:00,Kollam,33.8,32.4,22.4,48.2,Stormy
805406,2025-02-21 14:50:00,Solapur,27,11.8,9,88,Cloudy
805407,2023-07-31 08:19:00,Naya Raipur,28.8,38.8,35.6,80.4,Cloudy
805408,2023-02-26 13:18:00,Gaya,30.3,17.1,14.5,30.5,Clear
805409,2024-06-11 18:10:00,Agra,43.6,29.9,5.3,80.4,Cloudy
805410,2024-08-05 06:09:00,Noida,27.4,11.8,2.4,91.2,Rainy
805411,2023-01-24 11:08:00,Tuticorin,26.5,54.4,24.5,73.5,Rainy
805412,2023-12-02 22:35:00,Jaipur,36.4,80.2,17,93.4,Stormy
805413,2024-07-10 12:50:00,Varanasi,33.1,80.7,11.6,40.4,Cloudy
805414,2024-05-12 09:55:00,Hubli,16.7,73.4,18.4,37.4,Stormy
805415,2023-09-07 12:55:00,Tirupati,36.7,86.8,12.4,32.8,Cloudy
805416,2024-03-22 03:05:00,Bengaluru,15.5,58.4,15.6,56.4,Stormy
805417,2023-06-10 19:30:00,Karimnagar,37.9,99.7,3.6,30.8,Stormy
805418,2024-07-01 13:59:00,Bilaspur,25.8,67.7,27,91.3,Clear
805419,2024-04-10 09:09:00,Rewa,25.7,93.8,31,60.8,Foggy
805420,2025-03-23 03:19:00,Kakinada,28.3,76.8,1,79.4,Foggy
805421,2023-12-09 03:49:00,Karimnagar,23.6,71.9,31.3,35.1,Clear
805422,2024-09-10 22:54:00,Asansol,14.8,43.9,24,90,Clear
805423,2023-04-05 18:59:00,Tirupati,25.5,97.2,9.4,31.6,Clear
805424,2024-01-06 13:28:00,Kota,39.5,56,35.2,91.1,Cloudy
805425,2024-03-29 02:02:00,Ranchi,23,23.3,18.4,44,Rainy
805426,2023-11-15 04:59:00,Muzaffarpur,16.4,25.1,34.9,37.9,Clear
805427,2023-12-24 02:20:00,Muzaffarpur,28,15.5,13.4,36.8,Foggy
805428,2024-10-06 12:47:00,Amaravati,29.1,81.5,28.3,65,Rainy
805429,2025-03-28 16:49:00,Imphal,25.9,81.7,28.6,62.5,Clear
805430,2024-09-22 05:06:00,Nellore,17.9,34.8,20.2,86,Stormy
805431,2024-04-16 18:12:00,Naya Raipur,14.2,49.1,34.7,50.4,Foggy
805432,2023-01-11 15:23:00,Hisar,33.9,78.9,39.7,85.8,Clear
805433,2024-09-23 04:51:00,Cuttack,20,72.3,13.5,59.4,Rainy
805434,2024-04-10 06:55:00,Allahabad,24.4,87.1,4.2,44.2,Clear
805435,2024-05-03 22:32:00,Vizhinjam,36.4,29.6,22.7,66.3,Clear
805436,2023-07-13 06:06:00,Ajmer,38.7,47.7,29.6,89.3,Cloudy
805437,2023-05-22 16:04:00,Hosur,27.1,29.6,7.2,54.2,Rainy
805438,2023-01-18 01:40:00,Asansol,30.7,9.5,39.4,70,Cloudy
805439,2023-11-15 20:30:00,Berhampur,14.9,22,17.9,35.6,Stormy
805440,2023-12-27 00:42:00,Amritsar,34.2,8.5,30.9,81.8,Foggy
805441,2024-08-05 15:31:00,Cuttack,28.2,46.3,31.8,32.4,Cloudy
805442,2024-02-22 11:27:00,Ujjain,33.6,89.9,9.9,72.8,Stormy
805443,2024-08-05 11:57:00,Gandhinagar,34.1,8,8,66.3,Clear
805444,2023-10-13 21:00:00,Tuticorin,33.3,66.7,0.8,83.9,Clear
805445,2023-09-21 02:28:00,Paradip,15.2,38.3,18.5,37.3,Stormy
805446,2023-10-26 17:34:00,Vijayawada,39.5,19.4,3.8,87.5,Cloudy
805447,2024-04-23 21:35:00,Raipur,17.4,68.1,39.4,38.4,Rainy
805448,2024-12-02 14:25:00,Ahmedabad,13,51,14.4,56.1,Cloudy
805449,2025-03-21 07:28:00,Dhanbad,37.9,10.6,8.9,40.3,Clear
805450,2024-05-19 15:43:00,Kolkata,20.7,70.8,31.7,42,Cloudy
805451,2024-03-24 13:34:00,Aizawl,16.3,91.9,37.3,73.4,Rainy
805452,2023-04-27 00:12:00,Kohima,36.3,8.9,38.3,53,Cloudy
805453,2023-05-25 20:31:00,Imphal,36.5,64.9,32.8,58.5,Stormy
805454,2024-11-25 23:48:00,Ambala,43.7,37.2,35.6,63.2,Clear
805455,2025-02-05 04:35:00,Jaipur,17.3,96.1,16,67.5,Foggy
805456,2024-10-07 13:02:00,Ajmer,30.9,24.3,1.4,31.8,Stormy
805457,2024-11-21 08:30:00,Patna,21.9,21.4,2.8,66.9,Cloudy
805458,2025-03-23 05:48:00,Visakhapatnam,33.8,54.7,38.6,40.9,Cloudy
805459,2023-01-04 20:51:00,Aligarh,16.6,47.6,18.9,69,Foggy
805460,2023-08-07 16:40:00,Tirunelveli,19.1,36.4,32.6,71,Stormy
805461,2024-08-07 21:41:00,Gandhinagar,38.6,50.2,9.5,78.6,Foggy
805462,2023-03-10 09:01:00,Itanagar,30.1,69.3,4,47,Cloudy
805463,2024-02-18 16:09:00,Shimla,34.7,79.6,35.6,88.3,Stormy
805464,2024-03-17 04:27:00,Karimnagar,17.1,4.4,6,31.7,Stormy
805465,2024-01-05 10:51:00,Hosur,23.9,88.3,34.3,84.2,Clear
805466,2023-02-25 17:52:00,Silchar,21,82,15.4,94.1,Rainy
805467,2025-02-18 11:31:00,Tuticorin,44.2,7.5,30.1,93.1,Cloudy
805468,2023-10-13 05:34:00,Dehradun,40.1,10.6,40,69.4,Rainy
805469,2025-03-16 19:04:00,Madurai,36.9,5.9,1.8,62.8,Stormy
805470,2025-02-27 02:05:00,Madurai,19.7,90.7,13.9,78.2,Rainy
805471,2025-03-19 08:06:00,Visakhapatnam,35.9,51.7,7.1,84.1,Stormy
805472,2024-09-07 17:54:00,Salem,44.5,16,13,50.8,Clear
805473,2025-04-06 15:59:00,Karimnagar,36.1,98.3,6.1,48.1,Rainy
805474,2024-11-06 20:48:00,Panaji,13.1,11.7,25.5,70.7,Stormy
805475,2023-12-03 05:34:00,Meerut,26.4,3.2,0.2,80.4,Rainy
805476,2023-03-07 12:15:00,Jaipur,34.7,20.2,14.2,46.1,Clear
805477,2023-07-15 05:22:00,Hosur,25.5,9.3,37.7,85.9,Clear
805478,2024-12-09 15:51:00,Anantapur,21.4,19.6,16.4,71.8,Clear
805479,2023-02-01 16:56:00,Vizhinjam,39.7,84.5,15.6,86.5,Foggy
805480,2025-03-21 10:47:00,Ajmer,14.2,15.5,19,83.8,Cloudy
805481,2025-01-25 22:21:00,Gaya,31.5,68.3,25.1,67.1,Foggy
805482,2024-04-18 21:34:00,Mangalore,34.2,78.5,23.6,65.8,Clear
805483,2024-03-08 20:52:00,Ambala,16,81.8,3.4,63.9,Stormy
805484,2024-09-27 20:51:00,Warangal,26.8,38.1,16.7,56.7,Cloudy
805485,2023-10-24 00:55:00,Kalyan,28.8,90.2,0.6,75.2,Stormy
805486,2023-01-16 16:59:00,Kolkata,24.4,79.6,20.1,80.6,Rainy
805487,2023-07-10 17:20:00,Amritsar,27,49,35.2,45.8,Stormy
805488,2023-01-03 03:08:00,Delhi,33.3,51.1,18.3,76.7,Stormy
805489,2023-05-01 12:46:00,Madurai,28.9,78.4,29.6,69,Cloudy
805490,2023-02-02 03:52:00,Tuticorin,43.6,34.1,1.6,83.4,Foggy
805491,2024-03-30 14:52:00,Chandigarh,43.2,86.1,38.7,31.3,Cloudy
805492,2023-09-13 03:25:00,Thane,36,46.4,39.4,67.3,Clear
805493,2023-10-06 01:38:00,Belgaum,33.3,1.8,4.6,73.4,Rainy
805494,2024-03-26 01:24:00,Kochi,26.1,61,4.5,93.4,Foggy
805495,2024-02-14 04:17:00,Kolkata,39.9,6.8,4.8,54.6,Cloudy
805496,2023-03-26 04:41:00,Rajkot,24.4,9.7,3.8,48.6,Cloudy
805497,2023-09-11 03:13:00,Patna,23.1,61.5,8.5,76.4,Clear
805498,2024-07-15 19:47:00,Itanagar,41.7,8.7,7.5,59.8,Stormy
805499,2024-08-20 16:51:00,Paradip,33.8,70.1,0.9,58.9,Rainy
805500,2023-05-04 10:56:00,Bilaspur,32.7,48,28.1,33.7,Rainy
805501,2024-10-07 13:54:00,Vadodara,30.3,53.4,35.4,88.8,Cloudy
805502,2024-01-12 21:22:00,Kollam,23.9,30.3,5.2,86.1,Rainy
805503,2023-06-03 09:27:00,Ghaziabad,43.5,17.8,5,93.2,Clear
805504,2023-10-27 09:38:00,Hisar,33.3,82.9,32.6,64.7,Clear
805505,2023-12-05 16:03:00,Kalyan,41.6,67.7,14,69.4,Stormy
805506,2024-11-10 16:06:00,Kochi,28.8,35.4,7.2,79.6,Foggy
805507,2024-04-30 02:23:00,Navi Mumbai,18.8,17.5,2.5,58,Rainy
805508,2024-09-14 18:11:00,Tiruchirappalli,17.3,37.3,12.9,39.1,Cloudy
805509,2024-06-19 22:25:00,Kochi,34.1,69.8,19.8,79.5,Rainy
805510,2023-03-22 20:24:00,Guntur,15.8,36.1,10.7,40.3,Clear
805511,2023-04-19 16:45:00,Meerut,10.3,83.6,37.6,51.4,Foggy
805512,2024-09-21 17:21:00,Karnal,13.4,85.8,35.9,78.3,Cloudy
805513,2024-12-28 13:58:00,Ajmer,44.1,20.4,2.8,35.5,Rainy
805514,2024-04-18 07:47:00,Amritsar,41.2,39.7,4.3,37.8,Foggy
805515,2023-08-25 19:18:00,Amaravati,33.8,72.8,37,75.3,Foggy
805516,2024-02-07 15:05:00,Kolkata,37.5,37.3,21.1,56.1,Cloudy
805517,2024-08-01 11:41:00,Noida,27.2,43.4,7.7,51.9,Clear
805518,2023-04-12 20:47:00,Jabalpur,24.4,16.7,5.7,72.8,Rainy
805519,2023-07-10 12:47:00,Dharwad,36.2,84.9,9.9,63.4,Rainy
805520,2023-10-04 21:09:00,Raipur,20,14,9.9,81.1,Rainy
805521,2023-12-09 05:41:00,Salem,24.5,59.1,12.7,93,Rainy
805522,2023-07-18 08:21:00,Howrah,19.8,81.4,23.2,90.9,Foggy
805523,2024-07-06 22:36:00,Nagpur,34.2,65.3,13,81.2,Foggy
805524,2023-08-21 08:06:00,Agra,28.4,24.4,31.5,56,Clear
805525,2024-07-27 04:59:00,Tuticorin,31.5,53.6,0.5,53.7,Clear
805526,2024-10-17 06:04:00,Bathinda,13.6,17.5,26.3,72.9,Clear
805527,2025-03-18 19:04:00,Kohima,31.2,55.8,7.4,83.1,Rainy
805528,2024-11-17 00:05:00,Salem,32.8,26.3,36,60.7,Stormy
805529,2023-05-25 08:03:00,Cuttack,45,62,21.8,87.8,Cloudy
805530,2023-08-22 05:32:00,Belgaum,12.9,44.7,24.7,66.4,Foggy
805531,2024-10-02 18:10:00,Chandigarh,25.8,75,13.7,42,Cloudy
805532,2024-05-10 22:45:00,Kota,19,72.9,29.8,41.5,Rainy
805533,2023-04-24 21:19:00,Shimla,11.3,65.9,26.1,59.5,Rainy
805534,2024-06-27 15:53:00,Madurai,12.7,15.4,9.8,80.2,Cloudy
805535,2023-06-17 11:53:00,Jamshedpur,23.4,16.8,13,76,Foggy
805536,2023-11-07 10:39:00,Karnal,27.4,1.1,2.2,31.3,Cloudy
805537,2024-09-16 10:51:00,Dhanbad,35.8,81.9,39.4,82.7,Clear
805538,2023-08-09 18:56:00,Nashik,14.5,52.5,21,89.3,Cloudy
805539,2024-05-06 15:39:00,Rewa,36.9,12.6,27.6,64.5,Stormy
805540,2023-01-08 15:40:00,Nashik,25.1,62.1,12.5,60,Rainy
805541,2024-11-15 23:17:00,Rourkela,30.9,39.1,12.6,42.7,Foggy
805542,2023-09-08 19:33:00,Ludhiana,18.7,96.8,31.6,73.9,Rainy
805543,2024-09-18 11:35:00,Moradabad,31.5,82.5,25.1,63.3,Cloudy
805544,2023-06-22 01:03:00,Varanasi,43.7,51.8,17,75.4,Clear
805545,2025-04-07 17:22:00,Siliguri,29.9,62.6,34,65.9,Clear
805546,2025-01-17 12:12:00,Kakinada,43.2,56.5,28.6,49.5,Foggy
805547,2025-01-12 05:39:00,Rewa,31.9,31.9,2.2,36.1,Clear
805548,2024-10-18 17:06:00,Solapur,20.5,32,10.7,46.2,Rainy
805549,2024-10-25 03:22:00,Bhopal,39.3,64.3,0.7,62.4,Stormy
805550,2025-01-16 22:52:00,Saharanpur,44.2,69,30.3,93.1,Stormy
805551,2024-11-29 14:46:00,Ajmer,14.9,25.8,18.3,34.3,Rainy
805552,2023-02-24 09:27:00,Panipat,44.2,47.1,2.3,82.3,Clear
805553,2024-01-22 20:49:00,Durgapur,15.2,27,9.3,81.4,Rainy
805554,2024-02-07 23:44:00,Balasore,36.7,30.3,34.9,34.6,Rainy
805555,2024-10-25 17:03:00,Rourkela,42.3,69.9,37.2,61.1,Clear
805556,2023-12-11 08:53:00,Kollam,36.2,96.3,8.8,36.9,Cloudy
805557,2023-07-21 20:48:00,Warangal,31.9,87.2,17.9,67.7,Foggy
805558,2024-01-10 01:30:00,Panipat,15.5,43.2,5.8,82.3,Cloudy
805559,2023-12-13 03:12:00,Madurai,17.9,88.9,25.5,68.9,Clear
805560,2025-03-17 08:06:00,Warangal,32.3,59.8,3.9,34.2,Stormy
805561,2024-04-01 18:45:00,Berhampur,29.8,36.5,10.4,34.1,Clear
805562,2025-02-22 14:15:00,Jabalpur,32.6,2.2,39.3,73.9,Stormy
805563,2023-12-14 02:02:00,Gwalior,27.5,13,30.8,55.6,Clear
805564,2023-08-09 06:48:00,Ludhiana,36.4,81.4,32.5,65.1,Clear
805565,2024-02-13 17:02:00,Bareilly,25.8,91.9,28.7,74.5,Stormy
805566,2023-10-20 18:13:00,Noida,18.6,1.2,19.5,61.4,Clear
805567,2024-08-16 04:58:00,Noida,24.1,28.5,23.5,44.7,Cloudy
805568,2023-12-30 04:07:00,Ajmer,19.7,39.5,23,80.2,Clear
