Session_ID,Station_ID,Vehicle_ID,Start_Time,End_Time,Energy_Consumed_kWh,Payment_Amount,Charging_Mode,Session_Status
902978,27003,68189,2024-02-29 12:06:00,2024-02-29 15:03:00,33.1,630.97,Trickle,Scheduled
902979,20920,68049,2024-08-26 18:22:00,2024-08-26 18:55:00,43.87,528.77,Normal,Completed
902980,28500,60827,2023-01-29 15:28:00,2023-01-29 18:08:00,9.37,121.05,Normal,Completed
902981,15755,53925,2023-02-06 00:18:00,2023-02-06 02:26:00,10.87,148.36,Trickle,Interrupted
902982,28254,62066,2025-01-07 02:43:00,2025-01-07 03:50:00,56.22,684.92,Normal,Scheduled
902983,17834,69401,2024-01-19 15:07:00,2024-01-19 18:04:00,55.24,1195.08,Normal,Scheduled
902984,19136,56475,2024-11-01 04:52:00,2024-11-01 07:39:00,11.87,132.63,Fast,Completed
902985,29029,69135,2023-11-14 22:09:00,2023-11-14 23:46:00,51.93,1086.24,Normal,Scheduled
902986,12889,61581,2023-12-11 13:32:00,2023-12-11 14:04:00,45.35,789.05,Fast,Scheduled
902987,13143,60396,2023-11-09 02:13:00,2023-11-09 02:48:00,14.69,356.08,Normal,Interrupted
902988,25125,63307,2023-10-17 14:45:00,2023-10-17 15:41:00,39.25,754.58,Fast,Interrupted
902989,29822,64568,2023-01-08 07:58:00,2023-01-08 08:58:00,40.95,718.93,Fast,Scheduled
902990,22931,66137,2023-11-21 03:13:00,2023-11-21 03:48:00,49.55,1083.48,Fast,Scheduled
902991,29189,55651,2024-04-06 06:51:00,2024-04-06 08:14:00,49.87,842.11,Normal,Scheduled
902992,13126,55653,2025-03-22 15:28:00,2025-03-22 18:10:00,25,394.54,Trickle,Scheduled
902993,27059,63105,2024-12-12 00:40:00,2024-12-12 03:18:00,29.19,581.87,Normal,Scheduled
902994,22572,65365,2023-07-23 20:04:00,2023-07-23 22:55:00,53.95,1019.08,Fast,Interrupted
902995,29139,68127,2024-06-15 22:41:00,2024-06-16 01:19:00,45.37,646.98,Normal,Completed
902996,17264,52674,2023-06-01 05:42:00,2023-06-01 07:45:00,58.02,1009.99,Normal,Interrupted
902997,24859,58335,2024-05-13 21:19:00,2024-05-13 23:38:00,24.88,551.26,Fast,Completed
902998,17498,50467,2023-05-22 00:32:00,2023-05-22 03:18:00,5.48,81.13,Fast,Completed
902999,23778,60522,2024-12-12 11:38:00,2024-12-12 13:26:00,13.35,138.33,Fast,Scheduled
903000,18930,61181,2024-10-25 01:26:00,2024-10-25 03:28:00,30,666.17,Fast,Completed
903001,14933,54160,2025-02-15 00:03:00,2025-02-15 01:13:00,13.67,306.32,Fast,Completed
903002,10823,64921,2023-04-05 05:11:00,2023-04-05 06:00:00,17.06,355.8,Trickle,Interrupted
903003,12672,56978,2024-10-13 11:10:00,2024-10-13 12:16:00,28.34,584.9,Fast,Completed
903004,11893,67190,2023-11-09 04:18:00,2023-11-09 05:02:00,26.33,460.99,Trickle,Completed
903005,23133,69378,2024-02-21 02:24:00,2024-02-21 03:18:00,28.37,608.93,Fast,Interrupted
903006,27960,65873,2024-06-25 11:12:00,2024-06-25 12:42:00,56.42,1301.78,Trickle,Scheduled
903007,12058,59804,2024-07-25 20:44:00,2024-07-25 23:18:00,19.15,209.61,Normal,Completed
903008,28544,69339,2023-11-12 13:09:00,2023-11-12 14:57:00,14.83,292.78,Trickle,Scheduled
903009,24898,66671,2024-11-10 17:48:00,2024-11-10 20:07:00,11.93,247.05,Trickle,Scheduled
903010,14041,60064,2025-04-03 08:57:00,2025-04-03 10:29:00,34.13,707.48,Trickle,Completed
903011,16798,67459,2024-12-04 04:24:00,2024-12-04 07:19:00,36.81,465.07,Normal,Scheduled
903012,15075,63993,2024-08-29 04:51:00,2024-08-29 05:52:00,30.73,407,Trickle,Interrupted
903013,12772,53706,2024-05-04 07:25:00,2024-05-04 09:34:00,51.59,1280.27,Normal,Interrupted
903014,25032,62776,2024-01-20 06:19:00,2024-01-20 08:30:00,56,838.56,Trickle,Scheduled
903015,23131,63334,2025-03-14 22:31:00,2025-03-15 00:32:00,21.61,383.15,Fast,Scheduled
903016,15877,68276,2023-06-29 05:50:00,2023-06-29 08:22:00,17.68,339.62,Fast,Interrupted
903017,24407,59305,2024-08-20 16:15:00,2024-08-20 18:58:00,43.74,461.4,Trickle,Completed
903018,23798,65429,2023-11-16 09:15:00,2023-11-16 09:55:00,10.2,224.2,Fast,Interrupted
903019,17399,68199,2024-12-25 09:12:00,2024-12-25 11:12:00,33.71,638.79,Normal,Interrupted
903020,28257,65527,2023-05-20 09:49:00,2023-05-20 12:11:00,53.97,949.77,Normal,Scheduled
903021,26260,62211,2024-06-18 18:28:00,2024-06-18 19:52:00,17.26,260.01,Fast,Scheduled
903022,21473,61258,2024-09-09 21:08:00,2024-09-09 23:13:00,27.1,513.98,Fast,Interrupted
903023,22815,66808,2023-10-16 20:24:00,2023-10-16 22:17:00,44.05,754.9,Trickle,Completed
903024,18120,58741,2024-03-01 05:18:00,2024-03-01 07:31:00,17.55,351.58,Normal,Completed
903025,13439,65567,2023-12-23 07:35:00,2023-12-23 08:29:00,43.8,974.36,Fast,Scheduled
903026,29546,58147,2023-02-14 18:40:00,2023-02-14 20:47:00,47.83,486.93,Normal,Completed
903027,16661,69441,2024-02-11 06:23:00,2024-02-11 08:14:00,7.6,167.23,Fast,Scheduled
903028,22648,54901,2024-12-31 18:54:00,2024-12-31 21:26:00,5.55,107.73,Normal,Scheduled
903029,16310,57845,2023-09-16 01:36:00,2023-09-16 04:31:00,23.77,251.16,Fast,Completed
903030,27376,59625,2024-11-09 09:12:00,2024-11-09 10:51:00,33.87,708.74,Trickle,Scheduled
903031,14840,50499,2023-09-19 06:41:00,2023-09-19 08:29:00,31.67,450.6,Trickle,Scheduled
903032,24804,65024,2023-09-29 12:10:00,2023-09-29 14:07:00,19.82,266,Normal,Scheduled
903033,23758,55457,2025-02-03 15:56:00,2025-02-03 17:10:00,42.13,665.39,Fast,Completed
903034,20226,68324,2024-03-08 10:11:00,2024-03-08 12:28:00,35.83,652.69,Normal,Completed
903035,12939,62342,2023-06-20 04:30:00,2023-06-20 05:42:00,30.88,523.33,Trickle,Completed
903036,21220,61842,2025-02-21 09:06:00,2025-02-21 11:48:00,13.96,258.03,Fast,Interrupted
903037,26284,69756,2025-03-19 15:54:00,2025-03-19 18:52:00,15.22,176.72,Trickle,Scheduled
903038,23953,57143,2024-05-27 07:25:00,2024-05-27 08:03:00,30.7,634.66,Fast,Interrupted
903039,26640,67837,2024-01-22 22:06:00,2024-01-22 23:45:00,44.37,716.21,Trickle,Interrupted
903040,18478,51480,2023-03-27 03:09:00,2023-03-27 04:44:00,20.46,209.77,Normal,Interrupted
903041,18443,56803,2023-10-06 02:05:00,2023-10-06 05:05:00,14.47,270.85,Fast,Interrupted
903042,19379,57284,2025-01-24 14:34:00,2025-01-24 16:26:00,34.63,663.8,Trickle,Scheduled
903043,29083,50827,2023-08-20 03:03:00,2023-08-20 04:52:00,16.86,420.51,Trickle,Completed
903044,17414,57743,2024-01-22 14:55:00,2024-01-22 15:28:00,21.5,400.91,Fast,Scheduled
903045,17430,67864,2023-01-11 21:13:00,2023-01-11 21:45:00,31.13,720.12,Trickle,Completed
903046,26306,63616,2024-03-02 08:22:00,2024-03-02 11:06:00,17.13,280.79,Normal,Interrupted
903047,27556,56011,2023-12-06 17:52:00,2023-12-06 18:46:00,48.8,1166.93,Trickle,Scheduled
903048,16056,60303,2023-05-28 05:52:00,2023-05-28 07:35:00,52.17,747.97,Normal,Interrupted
903049,13760,63695,2024-04-24 11:08:00,2024-04-24 12:34:00,34.59,348.27,Trickle,Interrupted
903050,11512,53152,2023-07-03 01:05:00,2023-07-03 02:25:00,43.5,566.72,Fast,Scheduled
903051,21098,64372,2023-09-12 00:36:00,2023-09-12 02:08:00,52.05,1119.72,Trickle,Scheduled
903052,19844,65658,2023-12-26 17:10:00,2023-12-26 19:33:00,54.15,1231.57,Fast,Scheduled
903053,14617,67188,2023-02-02 04:57:00,2023-02-02 06:39:00,6.14,96.48,Fast,Interrupted
903054,29292,59200,2023-07-10 02:51:00,2023-07-10 05:37:00,46.72,660.2,Normal,Scheduled
903055,27496,69300,2024-08-22 23:39:00,2024-08-23 00:21:00,11.81,250.88,Fast,Completed
903056,22812,68055,2024-08-29 01:13:00,2024-08-29 01:43:00,11.29,199.88,Normal,Completed
903057,25763,61796,2023-03-12 12:03:00,2023-03-12 12:34:00,33.66,701.75,Normal,Interrupted
903058,26469,58390,2024-03-14 06:52:00,2024-03-14 08:32:00,9.26,216.34,Trickle,Interrupted
903059,17727,62893,2023-07-14 17:18:00,2023-07-14 18:09:00,45.3,1121.27,Normal,Completed
903060,16717,52993,2023-08-05 22:40:00,2023-08-06 01:18:00,13.63,293.83,Fast,Completed
903061,17727,67377,2023-11-15 11:05:00,2023-11-15 12:23:00,22.96,477.43,Normal,Scheduled
903062,27569,68455,2025-02-08 02:46:00,2025-02-08 04:43:00,19.91,223.99,Trickle,Interrupted
903063,25914,63279,2023-12-31 12:03:00,2023-12-31 13:10:00,51.23,915.51,Trickle,Completed
903064,27651,62719,2025-03-19 23:39:00,2025-03-20 00:42:00,10.46,128.88,Trickle,Scheduled
903065,18485,61524,2023-03-18 02:41:00,2023-03-18 05:00:00,34.12,410.38,Fast,Interrupted
903066,24015,68473,2023-06-24 00:22:00,2023-06-24 02:05:00,40.39,502.47,Normal,Interrupted
903067,25306,63954,2023-06-17 07:25:00,2023-06-17 10:24:00,45.54,490.35,Normal,Interrupted
903068,21052,58391,2024-01-02 11:08:00,2024-01-02 12:59:00,51.33,799.11,Normal,Scheduled
903069,10958,69659,2024-11-20 18:47:00,2024-11-20 21:23:00,23.01,513.7,Trickle,Completed
903070,22033,59811,2024-08-11 05:08:00,2024-08-11 07:20:00,41.09,579.91,Fast,Interrupted
903071,22261,55580,2023-06-06 20:28:00,2023-06-06 21:25:00,23.78,453.86,Trickle,Interrupted
903072,13245,58241,2024-10-06 18:56:00,2024-10-06 20:33:00,29.84,467.49,Trickle,Completed
903073,20543,62968,2024-07-16 19:11:00,2024-07-16 21:25:00,21.72,466.9,Normal,Completed
903074,27059,65896,2023-08-05 15:42:00,2023-08-05 18:03:00,53.86,665.39,Fast,Interrupted
903075,20697,54637,2024-12-07 09:56:00,2024-12-07 12:02:00,58.82,1256.73,Normal,Scheduled
903076,20453,67929,2025-01-14 12:25:00,2025-01-14 15:03:00,52.93,585.52,Trickle,Interrupted
903077,22786,64678,2023-10-27 06:22:00,2023-10-27 07:45:00,30.42,449.87,Fast,Interrupted
903078,25040,59033,2024-12-10 10:25:00,2024-12-10 11:54:00,16.46,316.57,Normal,Scheduled
903079,22880,65129,2023-04-29 04:15:00,2023-04-29 06:02:00,39.7,476.39,Trickle,Interrupted
903080,15973,53548,2023-05-27 07:55:00,2023-05-27 09:43:00,24.05,409.97,Fast,Completed
903081,14727,60621,2023-11-23 18:59:00,2023-11-23 21:56:00,33.97,352.1,Normal,Completed
903082,13729,54117,2023-11-14 20:45:00,2023-11-14 22:08:00,15,301.83,Fast,Interrupted
903083,23484,67284,2024-12-09 08:18:00,2024-12-09 09:55:00,36.75,749.36,Normal,Scheduled
903084,28428,64264,2023-06-05 01:25:00,2023-06-05 03:46:00,51.32,721.86,Fast,Interrupted
903085,11619,59275,2024-03-23 09:22:00,2024-03-23 09:57:00,57.32,578.57,Normal,Interrupted
903086,10244,57287,2023-08-15 04:15:00,2023-08-15 04:45:00,42.75,562.48,Trickle,Interrupted
903087,15564,53999,2023-05-04 21:54:00,2023-05-04 23:46:00,41.6,595.06,Trickle,Interrupted
903088,15526,63551,2025-04-08 04:52:00,2025-04-08 07:17:00,47.9,802.29,Normal,Completed
903089,13066,51015,2024-05-05 04:02:00,2024-05-05 06:24:00,22.32,263.69,Trickle,Completed
903090,15072,60605,2023-11-14 13:50:00,2023-11-14 15:10:00,51.6,979.66,Fast,Completed
903091,25193,64883,2023-02-11 20:32:00,2023-02-11 22:30:00,7.39,147.62,Trickle,Completed
903092,11009,63998,2024-07-19 19:06:00,2024-07-19 20:50:00,11.85,261.7,Normal,Interrupted
903093,16051,61331,2023-10-02 10:36:00,2023-10-02 13:09:00,13.35,228.8,Normal,Scheduled
903094,25932,69050,2023-12-05 04:07:00,2023-12-05 06:05:00,40.51,886,Fast,Scheduled
903095,15499,61661,2023-06-23 16:02:00,2023-06-23 17:29:00,6.25,148.27,Fast,Completed
903096,13209,69142,2023-07-12 12:56:00,2023-07-12 15:13:00,27.85,328.11,Normal,Completed
903097,25987,57379,2023-08-08 15:25:00,2023-08-08 17:05:00,53.62,553.74,Trickle,Completed
903098,26995,50282,2024-08-25 19:53:00,2024-08-25 22:42:00,14.83,330.22,Normal,Interrupted
903099,24747,62303,2025-02-28 17:32:00,2025-02-28 19:00:00,31,752.4,Fast,Completed
903100,26347,51132,2023-10-17 23:56:00,2023-10-18 00:35:00,57.15,1112.96,Normal,Scheduled
903101,18940,51100,2024-04-16 00:37:00,2024-04-16 03:00:00,34.33,546.41,Fast,Scheduled
903102,19372,62426,2024-07-29 09:37:00,2024-07-29 11:48:00,50.47,588.84,Trickle,Scheduled
903103,16447,64907,2023-04-01 09:53:00,2023-04-01 10:58:00,59.85,1334.18,Fast,Completed
903104,13056,55595,2024-10-09 19:37:00,2024-10-09 21:02:00,28.18,336.05,Fast,Scheduled
903105,13477,67413,2023-11-11 10:46:00,2023-11-11 12:19:00,58.77,696.27,Fast,Interrupted
903106,21257,55504,2025-02-28 10:09:00,2025-02-28 11:28:00,29.68,712.4,Trickle,Interrupted
903107,19459,67410,2023-12-07 05:55:00,2023-12-07 07:32:00,29.59,536.26,Trickle,Scheduled
903108,27744,63285,2024-07-04 22:01:00,2024-07-04 23:04:00,34.29,392.96,Fast,Scheduled
903109,14201,60773,2024-05-31 19:02:00,2024-05-31 21:16:00,38.31,804.59,Trickle,Completed
903110,28301,59133,2024-08-01 11:17:00,2024-08-01 12:56:00,47.14,836.59,Fast,Interrupted
903111,10808,65419,2024-12-24 18:02:00,2024-12-24 19:53:00,46.54,633.95,Trickle,Scheduled
903112,22650,52373,2023-11-15 15:45:00,2023-11-15 16:45:00,37.74,749.78,Trickle,Interrupted
903113,23083,53064,2024-08-04 06:55:00,2024-08-04 09:54:00,12.58,272.59,Fast,Interrupted
903114,20347,53881,2024-10-04 02:06:00,2024-10-04 03:07:00,19.71,277.24,Normal,Completed
903115,10668,52745,2023-09-17 00:21:00,2023-09-17 03:21:00,58.18,668.31,Trickle,Completed
903116,10625,54466,2023-03-29 02:22:00,2023-03-29 04:42:00,48.12,669.28,Trickle,Completed
903117,18328,60268,2024-08-28 11:43:00,2024-08-28 12:20:00,5.88,68.13,Fast,Interrupted
903118,16914,64491,2023-05-07 09:27:00,2023-05-07 10:09:00,7.38,112.32,Fast,Scheduled
903119,21168,53020,2023-11-20 13:06:00,2023-11-20 13:43:00,42.69,893.48,Fast,Interrupted
903120,29794,52087,2023-07-28 00:10:00,2023-07-28 02:02:00,42.62,599.28,Trickle,Scheduled
903121,23294,68907,2025-03-28 21:32:00,2025-03-29 00:11:00,25.47,476.17,Trickle,Scheduled
903122,17744,63565,2024-02-03 02:58:00,2024-02-03 04:42:00,54.11,811.54,Fast,Interrupted
903123,28029,56364,2024-07-25 15:24:00,2024-07-25 18:03:00,5.36,113.28,Normal,Interrupted
903124,16696,69272,2024-03-24 16:09:00,2024-03-24 16:39:00,7.22,97.32,Normal,Scheduled
903125,29467,66360,2024-06-13 20:02:00,2024-06-13 22:16:00,5.77,118.61,Trickle,Interrupted
903126,25303,55196,2023-06-30 05:42:00,2023-06-30 07:28:00,35.94,362.24,Trickle,Completed
903127,26249,53728,2025-03-02 23:09:00,2025-03-03 00:47:00,42.13,1043.57,Normal,Scheduled
903128,20199,67560,2024-03-05 00:45:00,2024-03-05 01:21:00,31.29,485.25,Trickle,Scheduled
903129,10063,66787,2024-10-19 23:37:00,2024-10-20 01:29:00,52.36,1308.88,Fast,Interrupted
903130,12350,52629,2024-07-30 15:14:00,2024-07-30 17:16:00,32.08,447.39,Normal,Interrupted
903131,16279,64685,2024-10-24 01:28:00,2024-10-24 02:51:00,36.74,748.41,Normal,Scheduled
903132,22307,55572,2025-04-02 05:37:00,2025-04-02 07:59:00,49.75,678.14,Trickle,Completed
903133,16533,61229,2025-03-17 18:42:00,2025-03-17 20:09:00,34.32,830.28,Trickle,Interrupted
903134,10308,54360,2023-02-07 05:20:00,2023-02-07 06:23:00,29.45,301.83,Fast,Interrupted
903135,19024,67911,2023-02-14 18:04:00,2023-02-14 20:05:00,18.55,430.07,Normal,Completed
903136,15343,56166,2024-09-15 15:16:00,2024-09-15 17:43:00,56.19,1222.42,Normal,Scheduled
903137,11843,62372,2025-01-25 00:44:00,2025-01-25 02:53:00,48.85,1069.75,Normal,Interrupted
903138,24075,56741,2025-02-25 07:45:00,2025-02-25 10:26:00,12.95,299.44,Fast,Scheduled
903139,27236,53384,2024-09-02 22:47:00,2024-09-03 00:39:00,11.44,130.67,Fast,Interrupted
903140,27325,58120,2024-11-05 16:52:00,2024-11-05 17:25:00,10.03,181.19,Trickle,Completed
903141,12888,62546,2024-03-23 09:18:00,2024-03-23 12:11:00,34.57,619.89,Normal,Scheduled
903142,29234,54590,2024-08-25 15:14:00,2024-08-25 17:33:00,41.7,642.91,Fast,Completed
903143,13466,59156,2023-10-08 19:40:00,2023-10-08 21:16:00,37.36,736.7,Fast,Completed
903144,20448,63055,2024-07-04 05:27:00,2024-07-04 07:53:00,6.01,108.16,Fast,Interrupted
903145,22707,63580,2024-01-08 10:27:00,2024-01-08 13:12:00,47.97,778.08,Trickle,Interrupted
903146,18733,53048,2023-09-10 00:42:00,2023-09-10 02:15:00,7.82,115.58,Fast,Interrupted
903147,25850,64660,2023-07-24 08:41:00,2023-07-24 09:22:00,27.65,502.81,Trickle,Scheduled
903148,26238,51069,2024-07-01 17:17:00,2024-07-01 19:51:00,40.01,718.75,Normal,Interrupted
903149,18616,68398,2024-10-11 08:49:00,2024-10-11 09:32:00,34.77,552.69,Normal,Completed
903150,14269,53720,2023-03-06 07:46:00,2023-03-06 10:43:00,17.62,302.34,Trickle,Scheduled
903151,25131,52212,2024-07-26 04:47:00,2024-07-26 06:59:00,32.56,452.43,Trickle,Interrupted
903152,22585,68597,2024-06-26 17:48:00,2024-06-26 19:16:00,37.63,653.44,Trickle,Interrupted
903153,10120,63639,2023-09-11 21:44:00,2023-09-12 00:14:00,44.23,502.01,Fast,Completed
903154,13112,63463,2024-06-15 15:16:00,2024-06-15 17:24:00,15.66,258.05,Trickle,Completed
903155,15169,51342,2023-12-18 02:39:00,2023-12-18 04:06:00,57.09,692.63,Normal,Interrupted
903156,24738,58870,2024-08-08 12:26:00,2024-08-08 13:57:00,7.93,159.95,Trickle,Interrupted
903157,11512,67443,2024-03-08 07:29:00,2024-03-08 09:44:00,52.17,588.15,Normal,Scheduled
903158,25556,64093,2023-07-27 00:49:00,2023-07-27 03:16:00,24.37,326.59,Fast,Interrupted
903159,18603,52890,2023-11-07 21:00:00,2023-11-07 23:34:00,17.06,301.84,Fast,Scheduled
903160,23684,68258,2023-03-20 10:54:00,2023-03-20 12:22:00,19.69,369.76,Fast,Interrupted
903161,10052,56909,2023-06-20 03:25:00,2023-06-20 05:55:00,59.5,734.03,Fast,Scheduled
903162,18562,52183,2024-05-04 09:41:00,2024-05-04 11:23:00,46.62,642.04,Trickle,Completed
903163,22766,67180,2025-03-27 06:01:00,2025-03-27 08:23:00,18.81,217.99,Fast,Scheduled
903164,20954,68521,2024-04-03 11:59:00,2024-04-03 13:25:00,15.02,362.08,Fast,Completed
903165,18418,58982,2025-03-28 23:36:00,2025-03-29 00:36:00,57.4,943.68,Trickle,Completed
903166,14284,61857,2023-06-13 12:08:00,2023-06-13 12:57:00,21.14,235.28,Trickle,Interrupted
903167,11571,56753,2025-03-08 00:01:00,2025-03-08 01:49:00,44.74,945.41,Fast,Completed
903168,11440,67377,2024-03-16 23:27:00,2024-03-17 01:38:00,6.07,63.67,Trickle,Completed
903169,25931,53189,2023-03-13 00:23:00,2023-03-13 03:02:00,47.97,973.64,Normal,Interrupted
903170,28053,67861,2023-02-27 06:52:00,2023-02-27 07:59:00,49.79,733.4,Trickle,Interrupted
903171,21163,55613,2025-02-16 22:35:00,2025-02-16 23:40:00,5.69,84.12,Trickle,Interrupted
903172,26422,52763,2024-05-04 16:12:00,2024-05-04 19:08:00,36.34,476.25,Fast,Interrupted
903173,23398,67459,2024-10-02 22:56:00,2024-10-02 23:33:00,12.99,229.63,Trickle,Completed
903174,20180,68844,2024-01-13 23:13:00,2024-01-14 02:11:00,24.81,593.32,Fast,Scheduled
903175,11285,60968,2023-07-21 03:39:00,2023-07-21 04:40:00,53.84,675.16,Normal,Scheduled
903176,18373,66678,2024-12-19 00:38:00,2024-12-19 01:56:00,59.93,1483.32,Trickle,Scheduled
903177,26322,61991,2023-03-31 21:43:00,2023-03-31 23:55:00,59.18,864.41,Fast,Completed
903178,26486,68863,2024-06-13 03:36:00,2024-06-13 06:14:00,31.24,334.49,Normal,Completed
903179,25745,55179,2024-03-31 03:23:00,2024-03-31 06:18:00,15.49,263.78,Normal,Scheduled
903180,20577,55686,2023-10-16 03:34:00,2023-10-16 05:58:00,10.73,246.53,Normal,Scheduled
903181,24544,55370,2023-12-23 08:08:00,2023-12-23 10:48:00,57.63,801.66,Normal,Completed
903182,23823,68383,2024-01-31 23:00:00,2024-01-31 23:47:00,9.64,215.64,Trickle,Completed
903183,26441,54774,2023-06-16 03:16:00,2023-06-16 04:23:00,30.51,331.62,Normal,Interrupted
903184,20290,64853,2023-06-14 01:09:00,2023-06-14 03:29:00,48.16,1155.19,Fast,Scheduled
903185,18188,67787,2023-10-07 01:28:00,2023-10-07 02:05:00,23.9,287.07,Fast,Interrupted
903186,28586,61018,2023-02-26 17:32:00,2023-02-26 19:16:00,18.34,410.53,Normal,Completed
903187,25637,52807,2023-08-18 09:23:00,2023-08-18 11:13:00,52.63,764.2,Normal,Interrupted
903188,13536,51431,2025-02-03 22:42:00,2025-02-04 01:04:00,26.58,629.48,Trickle,Scheduled
903189,20331,59902,2023-03-24 11:36:00,2023-03-24 14:26:00,58.3,848.65,Fast,Scheduled
903190,13337,54417,2024-11-30 15:47:00,2024-11-30 17:50:00,20.99,402.32,Normal,Scheduled
903191,12707,66861,2025-01-27 04:46:00,2025-01-27 05:42:00,10.72,254.56,Normal,Interrupted
903192,20953,57875,2023-04-24 05:10:00,2023-04-24 06:57:00,31.65,325.86,Fast,Completed
903193,10378,64596,2024-09-08 11:17:00,2024-09-08 13:06:00,5.58,103.2,Normal,Interrupted
903194,19183,54309,2023-10-10 05:32:00,2023-10-10 06:54:00,26.6,499.2,Fast,Scheduled
903195,29312,67382,2024-12-24 05:51:00,2024-12-24 08:05:00,14.6,281.28,Fast,Completed
903196,17009,55451,2024-06-07 07:05:00,2024-06-07 09:58:00,48.12,710.11,Trickle,Completed
903197,27840,50017,2024-05-08 12:32:00,2024-05-08 13:38:00,43.21,879.74,Fast,Interrupted
903198,21254,63222,2024-03-02 19:38:00,2024-03-02 20:50:00,18.55,312.03,Normal,Scheduled
903199,28748,61602,2023-02-06 14:52:00,2023-02-06 17:31:00,20.8,363.79,Normal,Interrupted
903200,26175,50005,2024-05-13 00:05:00,2024-05-13 02:18:00,16.7,346.79,Fast,Scheduled
903201,15097,67882,2024-12-05 03:07:00,2024-12-05 04:12:00,56.62,623.99,Trickle,Interrupted
903202,18037,66227,2024-02-28 09:54:00,2024-02-28 11:10:00,17.15,421.94,Trickle,Scheduled
903203,28194,58548,2024-01-02 01:57:00,2024-01-02 04:21:00,42.09,921.95,Fast,Scheduled
903204,10565,55887,2023-11-25 02:26:00,2023-11-25 04:08:00,45.06,1082.26,Fast,Completed
903205,14375,64529,2023-04-15 06:13:00,2023-04-15 08:26:00,8.3,153.52,Fast,Interrupted
903206,17355,65819,2023-04-05 02:20:00,2023-04-05 04:44:00,14.8,276.16,Trickle,Scheduled
903207,14960,68329,2023-07-23 02:55:00,2023-07-23 05:00:00,46.15,588.85,Normal,Scheduled
903208,12571,64102,2025-03-10 09:55:00,2025-03-10 11:39:00,39.6,610.69,Normal,Completed
903209,25519,51109,2023-04-20 19:20:00,2023-04-20 21:30:00,12.24,244.06,Fast,Scheduled
903210,28132,68970,2023-04-22 03:44:00,2023-04-22 06:36:00,17.85,379.27,Fast,Interrupted
903211,24485,61463,2023-02-12 09:49:00,2023-02-12 11:27:00,31.67,382.14,Normal,Interrupted
903212,22460,58117,2024-02-29 22:01:00,2024-02-29 23:11:00,30.38,432.37,Fast,Interrupted
903213,24955,51412,2023-01-26 00:53:00,2023-01-26 02:45:00,39.47,543.66,Normal,Completed
903214,24780,61120,2024-07-30 19:14:00,2024-07-30 20:26:00,10.16,222.52,Fast,Scheduled
903215,12826,59278,2024-05-01 07:21:00,2024-05-01 09:56:00,21.97,298.64,Normal,Completed
